"Date","Julian Date","Time","Station","Distance from Sta. 36 (km)","Depth (m)","Discrete Chlorophyll-a (micrograms/L)","Discrete Chlorophyll-Pheopigment Ratio","Calculated Chlorophyll-a (micrograms/L)","Discrete Oxygen (mg/L)","Oxygen (mg/L)","Oxygen % Saturation","Discrete SPM (mg/L)","Calculated SPM (mg/L)","Extinction Coefficient","Salinity","Temperature (Degrees Celsius)","Sigma-t","NO2 (Micromolar)","NO32 (Micromolar)","NH4 (Micromolar)","PO4 (Micromolar)","Si (Micromolar)"
"2018-01-10","2018010","11:15","15.0","69.9895","16.0","","","1.8","","8.0","88","","13","","28.37","11.46","21.54","","","","",""
"2018-01-10","2018010","11:15","15.0","69.9895","17.0","","","1.6","","8.0","88","","13","","28.39","11.47","21.56","","","","",""
"2018-01-10","2018010","11:15","15.0","69.9895","18.0","","","1.6","","8.0","88","","13","","28.37","11.46","21.54","","","","",""
"2018-01-10","2018010","11:15","15.0","69.9895","19.0","","","1.6","","8.0","88","","14","","28.37","11.47","21.54","","","","",""
"2018-01-10","2018010","11:15","15.0","69.9895","20.0","","","1.7","","8.0","88","","14","","28.56","11.48","21.69","","","","",""
"2018-01-10","2018010","11:15","15.0","69.9895","21.0","","","1.6","","8.0","88","","15","","28.60","11.48","21.72","","","","",""
"2018-01-10","2018010","11:15","15.0","69.9895","22.0","","","1.5","","8.0","88","","15","","28.63","11.48","21.74","","","","",""
"2018-01-10","2018010","11:15","15.0","69.9895","23.0","","","1.6","","8.0","88","","16","","28.71","11.49","21.80","","","","",""
"2018-01-10","2018010","11:15","15.0","69.9895","24.0","2.2","0.58","1.6","","8.0","88","22.0","15","","28.74","11.49","21.82","","","","",""
"2018-01-10","2018010","10:55","16.0","63.0794","1.0","","","2.7","","8.2","89","","4","0.70","28.34","11.42","21.53","","","","",""
"2018-01-10","2018010","10:55","16.0","63.0794","2.0","","","2.2","","8.1","89","","4","","28.93","11.47","21.98","","","","",""
"2018-01-10","2018010","10:55","16.0","63.0794","3.0","","","1.9","","8.1","89","","4","","29.01","11.48","22.03","","","","",""
"2018-01-10","2018010","10:55","16.0","63.0794","4.0","","","1.9","","8.0","88","","4","","29.27","11.50","22.23","","","","",""
"2018-01-10","2018010","10:55","16.0","63.0794","5.0","","","1.8","","8.0","88","","4","","29.61","11.55","22.49","","","","",""
"2018-01-10","2018010","10:55","16.0","63.0794","6.0","","","1.6","","7.9","88","","4","","29.71","11.57","22.57","","","","",""
"2018-01-10","2018010","10:55","16.0","63.0794","7.0","","","1.6","","7.9","88","","4","","29.86","11.58","22.67","","","","",""
"2018-01-10","2018010","10:55","16.0","63.0794","8.0","","","1.7","","7.9","88","","6","","29.87","11.59","22.68","","","","",""
"2018-01-10","2018010","10:55","16.0","63.0794","9.0","","","1.7","","7.9","88","","6","","29.87","11.59","22.68","","","","",""
"2018-01-10","2018010","10:55","16.0","63.0794","10.0","","","1.7","","7.9","88","","7","","29.87","11.59","22.68","","","","",""
"2018-01-10","2018010","10:55","16.0","63.0794","11.0","","","1.7","","7.9","88","","7","","29.87","11.59","22.68","","","","",""
"2018-01-10","2018010","10:55","16.0","63.0794","12.0","","","1.6","","7.9","88","","7","","29.87","11.59","22.69","","","","",""
"2018-01-10","2018010","10:55","16.0","63.0794","13.0","","","1.6","","7.9","88","","8","","29.87","11.59","22.68","","","","",""
"2018-01-10","2018010","10:55","16.0","63.0794","14.0","","","1.4","","7.9","88","","8","","29.86","11.59","22.68","","","","",""
"2018-01-10","2018010","10:40","17.0","58.8909","1.0","","","2.5","","8.1","90","","5","0.80","28.78","11.52","21.85","","","","",""
"2018-01-10","2018010","10:40","17.0","58.8909","2.0","2.8","0.79","2.4","","8.1","90","","5","","28.78","11.52","21.84","","","","",""
"2018-01-10","2018010","10:40","17.0","58.8909","3.0","","","2.2","","8.1","89","","5","","28.78","11.52","21.85","","","","",""
"2018-01-10","2018010","10:40","17.0","58.8909","4.0","","","2.4","","8.1","89","","5","","28.87","11.51","21.92","","","","",""
"2018-01-10","2018010","10:40","17.0","58.8909","5.0","","","2.7","","8.1","89","","5","","29.30","11.50","22.26","","","","",""
"2018-01-10","2018010","10:40","17.0","58.8909","6.0","","","2.9","","8.1","89","","4","","29.85","11.54","22.67","","","","",""
"2018-01-10","2018010","10:40","17.0","58.8909","7.0","","","2.7","","8.0","89","","4","","30.36","11.60","23.06","","","","",""
"2018-01-10","2018010","10:40","17.0","58.8909","8.0","","","2.6","","8.0","89","","3","","30.54","11.63","23.19","","","","",""
"2018-01-10","2018010","10:40","17.0","58.8909","9.0","","","2.3","","8.0","89","","3","","30.61","11.64","23.25","","","","",""
"2018-01-10","2018010","10:40","17.0","58.8909","10.0","","","2.0","","8.0","89","","4","","30.66","11.65","23.28","","","","",""
"2018-01-10","2018010","10:40","17.0","58.8909","11.0","","","2.1","","8.0","89","","5","","30.66","11.65","23.28","","","","",""
"2018-01-10","2018010","10:40","17.0","58.8909","12.0","","","1.9","","8.0","89","","5","","30.68","11.65","23.30","","","","",""
"2018-01-10","2018010","10:40","17.0","58.8909","13.0","","","1.8","","8.0","89","","5","","30.69","11.66","23.31","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","1.0","","","2.9","","8.0","89","","5","0.90","29.08","11.60","22.07","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","2.0","2.7","0.75","2.6","","8.0","89","7.0","5","","29.13","11.60","22.11","0.98","22.20","9.57","2.44","54.68"
"2018-01-10","2018010","10:20","18.0","54.9481","3.0","","","2.5","","8.0","88","","5","","29.35","11.60","22.28","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","4.0","","","2.2","","8.0","88","","5","","29.45","11.59","22.35","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","5.0","","","2.2","","8.0","88","","5","","29.49","11.59","22.39","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","6.0","","","2.3","","8.0","89","","5","","29.54","11.60","22.43","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","7.0","","","2.2","","8.0","88","","4","","29.60","11.60","22.47","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","8.0","","","2.2","","8.0","89","","4","","29.65","11.59","22.51","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","9.0","","","2.3","","8.0","89","","4","","29.74","11.58","22.58","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","10.0","","","2.5","","8.0","89","","3","","29.98","11.59","22.77","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","11.0","","","2.9","","8.0","89","","3","","30.06","11.60","22.83","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","12.0","","","2.7","","8.0","89","","2","","30.16","11.62","22.90","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","13.0","","","2.3","","8.0","89","","3","","30.25","11.63","22.97","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","14.0","","","2.1","","8.0","89","","3","","30.30","11.64","23.01","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","15.0","","","2.1","","8.0","89","","3","","30.34","11.64","23.04","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","16.0","","","2.1","","8.0","89","","3","","30.29","11.64","23.00","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","17.0","","","2.2","","8.0","89","","3","","30.34","11.64","23.04","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","18.0","","","2.3","","8.0","89","","3","","30.29","11.64","23.00","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","19.0","","","2.2","","8.0","89","","3","","30.30","11.64","23.00","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","20.0","","","2.2","","8.0","89","","3","","30.54","11.65","23.19","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","21.0","","","2.1","","8.0","89","","4","","30.62","11.66","23.25","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","22.0","","","2.0","","8.0","89","","5","","30.66","11.66","23.28","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","23.0","","","2.0","","8.0","89","","5","","30.66","11.66","23.28","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","24.0","","","2.2","","8.0","89","","5","","30.64","11.66","23.26","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","25.0","","","2.0","","8.0","89","","5","","30.67","11.66","23.29","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","26.0","","","1.9","","8.0","89","","5","","30.70","11.67","23.32","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","27.0","","","2.2","","8.0","89","","4","","30.71","11.67","23.32","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","28.0","","","2.0","","8.0","89","","4","","30.83","11.67","23.41","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","29.0","","","1.9","","8.0","89","","5","","30.92","11.68","23.48","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","30.0","","","2.0","","8.0","89","","6","","30.92","11.68","23.48","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","31.0","","","2.0","","8.0","89","","7","","30.91","11.68","23.47","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","32.0","","","2.0","","8.0","89","","7","","30.93","11.68","23.49","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","33.0","","","2.1","","8.0","89","","7","","30.97","11.68","23.52","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","34.0","","","2.1","","8.0","89","","7","","30.93","11.68","23.49","","","","",""
"2018-01-10","2018010","10:20","18.0","54.9481","35.0","2.3","0.58","2.1","","8.0","89","10.0","7","","30.97","11.68","23.52","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","1.0","","","2.6","","8.1","89","","5","0.80","28.53","11.48","21.66","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","2.0","3.1","0.78","3.0","","8.1","89","","5","","28.54","11.48","21.67","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","3.0","","","2.7","","8.1","89","","5","","28.55","11.48","21.68","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","4.0","","","2.5","","8.1","89","","5","","28.57","11.48","21.69","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","5.0","","","2.4","","8.0","88","","5","","28.74","11.49","21.82","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","6.0","","","2.0","","8.0","88","","5","","28.94","11.50","21.98","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","7.0","","","1.9","","8.0","88","","5","","29.11","11.55","22.10","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","8.0","","","2.2","","7.9","88","","6","","29.18","11.57","22.15","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","9.0","","","2.0","","7.9","88","","6","","29.28","11.57","22.23","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","10.0","","","1.9","","7.9","88","","6","","29.49","11.58","22.39","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","11.0","","","1.7","","7.9","88","","6","","29.65","11.59","22.51","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","12.0","","","1.7","","7.9","88","","6","","29.75","11.59","22.59","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","13.0","","","1.7","","7.9","88","","6","","29.78","11.59","22.61","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","14.0","","","1.7","","7.9","88","","6","","29.94","11.60","22.74","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","15.0","","","1.7","","7.9","88","","7","","30.03","11.61","22.80","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","16.0","","","1.8","","7.9","88","","9","","30.12","11.62","22.87","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","17.0","","","1.8","","7.9","88","","11","","30.18","11.62","22.91","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","18.0","","","2.0","","7.9","88","","13","","30.33","11.64","23.03","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","19.0","","","1.8","","7.9","88","","14","","30.40","11.64","23.08","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","20.0","","","1.7","","7.9","88","","15","","30.41","11.64","23.09","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","21.0","","","1.8","","7.9","88","","15","","30.44","11.65","23.12","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","22.0","","","1.8","","7.9","88","","16","","30.51","11.65","23.17","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","23.0","","","2.0","","7.9","88","","17","","30.51","11.65","23.17","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","24.0","","","1.9","","7.9","88","","19","","30.57","11.66","23.22","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","25.0","","","2.0","","7.9","88","","21","","30.58","11.66","23.22","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","26.0","","","2.0","","7.9","88","","24","","30.59","11.66","23.23","","","","",""
"2018-01-10","2018010","10:05","20.0","51.4501","27.0","","","2.1","","7.9","88","","25","","30.59","11.66","23.23","","","","",""
"2018-01-10","2018010","9:53","21.0","46.6266","1.0","","","3.8","","8.1","89","","8","0.80","28.75","11.51","21.83","","","","",""
"2018-01-10","2018010","9:53","21.0","46.6266","2.0","3.8","0.78","3.9","","8.1","89","","8","","28.77","11.51","21.84","","","","",""
"2018-01-10","2018010","9:53","21.0","46.6266","3.0","","","3.6","","8.1","89","","8","","28.80","11.53","21.86","","","","",""
"2018-01-10","2018010","9:53","21.0","46.6266","4.0","","","3.2","","8.0","88","","8","","28.83","11.54","21.88","","","","",""
"2018-01-10","2018010","9:53","21.0","46.6266","5.0","","","2.7","","8.0","88","","9","","28.92","11.56","21.95","","","","",""
"2018-01-10","2018010","9:53","21.0","46.6266","6.0","","","2.3","","7.9","88","","9","","28.95","11.56","21.97","","","","",""
"2018-01-10","2018010","9:53","21.0","46.6266","7.0","","","2.2","","7.9","87","","9","","29.00","11.56","22.01","","","","",""
"2018-01-10","2018010","9:53","21.0","46.6266","8.0","","","2.0","","7.9","87","","9","","29.10","11.56","22.09","","","","",""
"2018-01-10","2018010","9:53","21.0","46.6266","9.0","","","1.8","","7.9","87","","9","","29.20","11.56","22.16","","","","",""
"2018-01-10","2018010","9:53","21.0","46.6266","10.0","","","1.8","","7.9","87","","10","","29.31","11.57","22.25","","","","",""
"2018-01-10","2018010","9:53","21.0","46.6266","11.0","","","1.8","","7.9","87","","10","","29.37","11.57","22.29","","","","",""
"2018-01-10","2018010","9:53","21.0","46.6266","12.0","","","1.7","","7.9","87","","11","","29.44","11.58","22.35","","","","",""
"2018-01-10","2018010","9:53","21.0","46.6266","13.0","","","1.7","","7.9","87","","13","","29.51","11.58","22.40","","","","",""
"2018-01-10","2018010","9:53","21.0","46.6266","14.0","","","1.9","","7.8","87","","14","","29.55","11.58","22.44","","","","",""
"2018-01-10","2018010","9:53","21.0","46.6266","15.0","","","1.8","","7.8","87","","16","","29.60","11.58","22.47","","","","",""
"2018-01-10","2018010","9:53","21.0","46.6266","16.0","","","1.8","","7.8","87","","17","","29.62","11.59","22.49","","","","",""
"2018-01-10","2018010","9:53","21.0","46.6266","17.0","","","1.9","","7.8","87","","18","","29.63","11.59","22.50","","","","",""
"2018-01-10","2018010","9:53","21.0","46.6266","18.0","","","1.8","","7.8","87","","19","","29.65","11.59","22.51","","","","",""
"2018-01-10","2018010","9:53","21.0","46.6266","19.0","","","1.7","","7.8","87","","20","","29.64","11.59","22.50","","","","",""
"2018-01-10","2018010","9:43","22.0","43.9210","1.0","","","2.1","","8.0","88","","7","0.70","28.63","11.49","21.73","","","","",""
"2018-01-10","2018010","9:43","22.0","43.9210","2.0","2.7","0.74","2.1","","8.0","88","6.0","7","","28.62","11.49","21.73","1.09","24.92","9.50","2.47","64.27"
"2018-01-10","2018010","9:43","22.0","43.9210","3.0","","","2.2","","8.0","88","","7","","28.63","11.48","21.74","","","","",""
"2018-01-10","2018010","9:43","22.0","43.9210","4.0","","","2.2","","8.1","89","","7","","28.63","11.48","21.74","","","","",""
"2018-01-10","2018010","9:43","22.0","43.9210","5.0","","","2.2","","8.1","89","","7","","28.63","11.48","21.74","","","","",""
"2018-01-10","2018010","9:43","22.0","43.9210","6.0","","","2.2","","8.1","89","","7","","28.63","11.48","21.74","","","","",""
"2018-01-10","2018010","9:43","22.0","43.9210","7.0","","","2.2","","8.1","89","","7","","28.63","11.48","21.74","","","","",""
"2018-01-10","2018010","9:43","22.0","43.9210","8.0","","","2.1","","8.0","88","","7","","28.73","11.47","21.82","","","","",""
"2018-01-10","2018010","9:43","22.0","43.9210","9.0","","","2.1","","7.9","88","","7","","28.96","11.51","21.99","","","","",""
"2018-01-10","2018010","9:43","22.0","43.9210","10.0","","","1.9","","7.9","87","","8","","29.03","11.53","22.04","","","","",""
"2018-01-10","2018010","9:43","22.0","43.9210","11.0","","","1.7","","7.9","87","","8","","29.05","11.53","22.06","","","","",""
"2018-01-10","2018010","9:43","22.0","43.9210","12.0","","","1.7","","7.9","87","","9","","29.08","11.54","22.08","","","","",""
"2018-01-10","2018010","9:43","22.0","43.9210","13.0","","","1.6","","7.9","87","","9","","29.12","11.55","22.11","","","","",""
"2018-01-10","2018010","9:43","22.0","43.9210","14.0","","","1.7","","7.9","87","","11","","29.18","11.56","22.15","","","","",""
