#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2018 05 05 05 50 311  6.5  7.7  1.14 12.12  4.54 271 1020.8  10.8  10.9 999.0 99.0 99.00
2018 05 05 06 50 319  5.2  6.5  1.09 12.12  4.66 259 1020.2  10.6  10.8 999.0 99.0 99.00
2018 05 05 07 50 306  3.8  4.5  1.12  5.00  4.98 302 1019.8  10.7  10.9 999.0 99.0 99.00
2018 05 05 08 50 284  2.3  2.9  1.10 12.12  5.19 273 1019.6  10.5  10.8 999.0 99.0 99.00
2018 05 05 09 50 280  4.9  5.9  1.02  5.56  5.33 304 1019.2  10.5  11.0 999.0 99.0 99.00
2018 05 05 10 50 310  4.7  5.6  1.10  5.56  5.42 300 1018.9  10.6  11.1 999.0 99.0 99.00
2018 05 05 11 50 315  5.4  6.6  1.10  5.26  5.20 305 1018.8  10.5  11.1 999.0 99.0 99.00
2018 05 05 12 50 309  6.1  7.2  1.01  5.56  4.89 305 1018.9  10.6  11.2 999.0 99.0 99.00
2018 05 05 13 50 310  7.0  8.4  1.03 11.43  4.71 245 1019.1  10.8  11.2 999.0 99.0 99.00
2018 05 05 14 50 315  5.6  7.0  1.01 11.43  4.70 288 1019.3  10.8  11.2 999.0 99.0 99.00
2018 05 05 15 50 310  5.6  6.9  1.00 11.43  4.79 290 1019.2  10.7  11.3 999.0 99.0 99.00
2018 05 05 16 50 316  5.3  6.4  0.91 11.43  4.70 272 1019.4  10.7  11.3 999.0 99.0 99.00
2018 05 05 17 50 303  6.4  7.8  0.91 12.12  5.04 236 1019.4  10.8  11.3 999.0 99.0 99.00
2018 05 05 18 50 316  5.2  6.1  0.85 11.43  4.85 255 1018.9  10.9  11.4 999.0 99.0 99.00
2018 05 05 19 50 292  5.6  6.8  0.87 16.00  5.40 220 1018.3  11.0  11.4 999.0 99.0 99.00
2018 05 05 20 50 286  6.1  7.3  0.77 11.43  5.13 257 1018.1  11.0  11.5 999.0 99.0 99.00
2018 05 05 21 50 295  5.8  7.0  0.79 11.43  5.32 260 1017.5  11.2  11.5 999.0 99.0 99.00
2018 05 05 22 50 297  6.2  7.3  0.76 11.43  4.91 269 1017.0  11.3  11.6 999.0 99.0 99.00
2018 05 05 23 50 287  6.5  7.7  0.83 16.00  4.88 212 1017.0  11.4  11.7 999.0 99.0 99.00
2018 05 06 00 50 297  6.3  7.4  0.78 16.00  4.59 175 1016.6  11.5  11.8 999.0 99.0 99.00
2018 05 06 01 50 296  5.8  6.7  0.78 16.00  4.92 185 1016.1  11.5  11.8 999.0 99.0 99.00
2018 05 06 02 50 286  5.3  6.1  0.82 16.00  5.55 204 1016.3  11.3  11.8 999.0 99.0 99.00
2018 05 06 03 50 279  4.8  5.5  0.81 16.00  5.85 230 1017.0  11.2  11.6 999.0 99.0 99.00
2018 05 06 04 50 279  5.0  6.0  0.81 16.00  5.88 219 1017.6  11.2  11.6 999.0 99.0 99.00
2018 05 06 05 50 282  4.7  5.6  0.76 11.43  5.53 263 1017.9  11.2  11.5 999.0 99.0 99.00
2018 05 06 06 50 282  4.8  5.6  0.77 12.12  5.70 266 1018.2  11.3  11.5 999.0 99.0 99.00
2018 05 06 07 50 281  3.7  4.1  0.78 11.43  5.76 248 1018.4  11.5  11.5 999.0 99.0 99.00
2018 05 06 08 50 275  2.9  3.4  0.73 11.43  5.78 270 1018.1  11.5  11.5 999.0 99.0 99.00
2018 05 06 09 50 291  4.1  5.2  0.74 12.12  5.67 249 1018.1  11.6  11.5 999.0 99.0 99.00
2018 05 06 10 50 294  5.5  6.7  0.76 14.81  6.02 157 1018.2  11.6  11.5 999.0 99.0 99.00
2018 05 06 11 50 286  6.5  7.8  0.76 14.81  5.09 213 1018.5  11.0  11.5 999.0 99.0 99.00
2018 05 06 12 50 303  4.9  6.1  0.74 14.81  4.55 235 1018.1  10.6  11.5 999.0 99.0 99.00
2018 05 06 13 50 305  4.6  5.6  0.75 14.81  4.67 251 1018.3  11.2  11.4 999.0 99.0 99.00
2018 05 06 14 50 302  4.4  5.6  0.69 11.43  4.88 305 1018.7  11.1  11.4 999.0 99.0 99.00
2018 05 06 15 50 292  5.3  6.2  0.75 14.81  4.67 235 1019.0  11.2  11.4 999.0 99.0 99.00
2018 05 06 16 50 295  6.4  7.3  0.79 14.81  4.67 216 1019.3  11.0  11.5 999.0 99.0 99.00
2018 05 06 17 50 302  7.1  8.4  0.81 10.81  4.42 281 1019.6  11.2  11.6 999.0 99.0 99.00
2018 05 06 18 50 304  7.0  8.2  0.81 11.43  4.39 262 1020.1  11.3  11.6 999.0 99.0 99.00
2018 05 06 19 50 296  7.2  8.5  0.86 11.43  4.23 289 1020.2  11.4  11.7 999.0 99.0 99.00
2018 05 06 20 50 296  6.8  8.0  0.82 14.81  4.51 182 1020.6  11.5  11.7 999.0 99.0 99.00
2018 05 06 21 50 301  6.7  7.7  0.79 11.43  4.26 284 1020.1  11.7  11.8 999.0 99.0 99.00
2018 05 06 22 50 305  7.8  9.1  0.80 14.81  4.41 199 1019.7  11.8  11.8 999.0 99.0 99.00
2018 05 06 23 50 313  7.0  8.0  0.80 14.81  4.25 195 1019.1  11.7  11.7 999.0 99.0 99.00
2018 05 07 00 50 314  6.5  8.0  0.89 10.00  4.14 299 1018.9  11.6  11.6 999.0 99.0 99.00
2018 05 07 01 50 308  8.7 10.3  0.87 14.81  4.44 169 1018.5  11.7  11.6 999.0 99.0 99.00
2018 05 07 02 50 316  5.7  6.9  0.90 10.81  4.45 277 1019.2  11.7  11.5 999.0 99.0 99.00
2018 05 07 03 50 309  6.4  7.6  1.04 14.81  4.62 197 1019.4  11.7  11.5 999.0 99.0 99.00
2018 05 07 04 50 312  7.4  8.5  1.26  5.56  4.72 306 1019.5  11.7  11.4 999.0 99.0 99.00
2018 05 07 05 50 313  7.0  8.5  1.29  5.00  4.53 307 1019.9  11.7  11.4 999.0 99.0 99.00
2018 05 07 06 50 308  7.1  8.5  1.22  5.26  4.73 301 1019.8  11.7  11.3 999.0 99.0 99.00
2018 05 07 07 50 305  8.3 10.1  1.23  5.88  4.47 302 1020.0  11.6  11.3 999.0 99.0 99.00
2018 05 07 08 50 316  8.0  9.5  1.17  5.56  4.54 303 1019.7  11.6  11.2 999.0 99.0 99.00
2018 05 07 09 50 304  7.9  9.4  1.11  5.56  4.55 304 1019.2  11.5  11.2 999.0 99.0 99.00
2018 05 07 10 50 310  9.2 11.1  1.24  4.55  4.30 302 1019.2  11.8  11.2 999.0 99.0 99.00
2018 05 07 11 50 306  9.4 10.8  1.17  5.56  4.28 301 1019.2  12.2  11.1 999.0 99.0 99.00
2018 05 07 12 50 307  9.7 11.1  1.16  4.17  4.12 306 1019.2  12.2  11.1 999.0 99.0 99.00
2018 05 07 13 50 318  9.2 10.9  1.25  5.00  4.25 309 1019.5  12.3  11.0 999.0 99.0 99.00
2018 05 07 14 50 314  8.9 10.6  1.24  5.00  4.31 309 1020.1  12.2  11.1 999.0 99.0 99.00
2018 05 07 15 50 327  8.1  9.7  1.18  5.00  4.32 310 1020.6  12.1  11.0 999.0 99.0 99.00
2018 05 07 16 50 329  6.9  8.2  1.08  5.26  4.35 307 1020.9  11.8  11.1 999.0 99.0 99.00
2018 05 07 17 50 317  7.3  8.7  1.01  5.00  4.42 301 1020.9  11.7  11.2 999.0 99.0 99.00
2018 05 07 18 50 308  8.0  9.6  1.01 13.79  4.34 251 1020.9  11.7  11.4 999.0 99.0 99.00
2018 05 07 19 50 302  8.0  9.6  0.97 13.79  4.46 221 1021.0  11.7  11.5 999.0 99.0 99.00
2018 05 07 20 50 302  8.2  9.8  0.89 13.79  4.19 293 1020.7  11.8  11.5 999.0 99.0 99.00
2018 05 07 21 50 303  8.1  9.3  0.96  5.00  4.33 306 1020.3  11.9  11.6 999.0 99.0 99.00
2018 05 07 22 50 306  7.5  8.9  0.96  4.76  4.17 304 1020.0  12.0  11.7 999.0 99.0 99.00
2018 05 07 23 50 307  6.3  7.2  0.97  4.76  4.39 307 1019.3  11.9  11.7 999.0 99.0 99.00
2018 05 08 00 50 304  6.5  7.6  0.97  5.00  4.29 304 1019.1  12.1  11.8 999.0 99.0 99.00
2018 05 08 01 50 305  6.2  7.3  0.97  5.00  4.55 301 1018.8  12.1  11.7 999.0 99.0 99.00
2018 05 08 02 50 312  7.3  8.3  0.90  5.00  4.22 303 1018.5  11.9  11.7 999.0 99.0 99.00
2018 05 08 03 50 304  7.5  8.5  1.00  5.00  4.31 299 1018.5  11.9  11.5 999.0 99.0 99.00
2018 05 08 04 50 305  6.5  7.4  1.04  5.00  4.52 304 1018.5  11.9  11.5 999.0 99.0 99.00
2018 05 08 05 50 304  7.0  8.5  1.08  5.56  4.55 300 1018.3  11.9  11.4 999.0 99.0 99.00
2018 05 08 06 50 312  6.5  7.4  1.21  5.26  4.59 297 1018.4  11.9  11.4 999.0 99.0 99.00
2018 05 08 07 50 315  7.5  8.6  1.29  5.26  4.65 291 1018.4  11.6  11.4 999.0 99.0 99.00
2018 05 08 08 50 313  7.6  9.6  1.32  5.88  4.71 298 1018.2  11.6  11.4 999.0 99.0 99.00
2018 05 08 09 50 307  6.2  7.5  1.17  5.56  4.57 300 1018.2  11.4  11.5 999.0 99.0 99.00
2018 05 08 10 50 312  6.9  8.7  1.29  5.56  4.59 300 1018.1  10.9  11.5 999.0 99.0 99.00
2018 05 08 11 50 311  6.7  7.9  1.26  5.88  4.71 297 1017.8  10.8  11.5 999.0 99.0 99.00
2018 05 08 12 50 310  5.9  7.4  1.21  5.56  4.76 306 1017.7  10.6  11.5 999.0 99.0 99.00
2018 05 08 13 50 304  6.5  7.9  1.13  5.26  4.84 307 1018.1  10.7  11.5 999.0 99.0 99.00
2018 05 08 14 50 298  6.8  8.3  1.05 12.12  4.91 280 1019.1  10.8  11.5 999.0 99.0 99.00
2018 05 08 15 50 307  6.6  7.9  1.00 11.43  4.50 266 1019.5  10.6  11.5 999.0 99.0 99.00
2018 05 08 16 50 299  5.5  6.4  0.99 10.00  4.73 276 1019.6  10.6  11.5 999.0 99.0 99.00
2018 05 08 17 50 300  4.0  4.9  0.91 10.81  4.84 284 1020.0  10.6  11.6 999.0 99.0 99.00
2018 05 08 18 50 291  4.1  4.7  0.87 12.90  4.89 212 1020.1  10.6  11.8 999.0 99.0 99.00
2018 05 08 19 50 269  3.5  4.5  0.86 12.90  5.01 219 1019.8  10.7  11.9 999.0 99.0 99.00
2018 05 08 20 50 258  3.6  4.4  0.86 11.43  5.13 265 1019.7  10.9  12.1 999.0 99.0 99.00
2018 05 08 21 50 268  6.5  7.7  0.77 10.81  4.89 287 1019.6  11.2  12.2 999.0 99.0 99.00
2018 05 08 22 50 272  6.1  7.4  0.80 11.43  4.42 269 1019.1  11.2  12.1 999.0 99.0 99.00
2018 05 08 23 50 281  5.8  6.8  0.78 12.90  4.05 194 1019.0  11.2  12.1 999.0 99.0 99.00
2018 05 09 00 50 282  5.5  6.4  0.77 12.90  4.36 187 1018.8  11.2  12.1 999.0 99.0 99.00
2018 05 09 01 50 289  5.8  6.7  0.77 12.12  4.60 212 1018.5  11.0  12.0 999.0 99.0 99.00
2018 05 09 02 50 301  6.0  6.8  0.71 10.81  4.11 231 1018.4  11.1  11.9 999.0 99.0 99.00
2018 05 09 03 50 297  6.9  8.3  0.75 12.90  4.24 212 1018.8  11.1  11.8 999.0 99.0 99.00
2018 05 09 04 50 302  3.7  4.5  0.78 10.81  4.37 234 1019.2  11.5  11.7 999.0 99.0 99.00
2018 05 09 05 50 276  3.0  4.4  0.73 12.90  5.11 206 1019.2  11.6  11.8 999.0 99.0 99.00
2018 05 09 06 50 256  3.3  3.6  0.75 16.00  5.39 229 1018.8  11.5  11.7 999.0 99.0 99.00
2018 05 09 07 50 259  3.8  4.4  0.73 10.81  5.45 291 1018.8  11.7  11.7 999.0 99.0 99.00
2018 05 09 08 50 275  5.0  5.8  0.79 16.00  6.31 287 1018.8  12.0  11.7 999.0 99.0 99.00
2018 05 09 09 50 294  4.9  5.7  0.80 16.00  6.16 173 1018.8  12.1  11.7 999.0 99.0 99.00
2018 05 09 10 50 292  6.8  8.2  0.86 13.79  6.04 282 1018.9  11.7  11.6 999.0 99.0 99.00
2018 05 09 11 50 298  7.7  9.2  0.96 14.81  5.27 245 1018.7  11.4  11.6 999.0 99.0 99.00
2018 05 09 12 50 307  6.2  7.4  1.01 16.00  5.10 247 1018.6  11.3  11.5 999.0 99.0 99.00
2018 05 09 13 50 312  5.8  7.1  1.00 13.79  5.08 250 1019.1  11.7  11.5 999.0 99.0 99.00
2018 05 09 14 50 288  6.0  7.0  1.07 12.90  5.52 245 1019.5  11.8  11.5 999.0 99.0 99.00
2018 05 09 21 30 307  6.2  7.5 99.00 99.00 99.00 999 1020.1  12.5  11.9  11.8 99.0 99.00 
2018 05 09 21 40 308  6.1  7.5  1.31 12.12  6.41 263 1019.9  12.5 999.0  11.9 99.0 99.00 
2018 05 09 21 50 303  6.3  7.7 99.00 99.00 99.00 999 1019.8  12.5  12.0  11.9 99.0 99.00 
2018 05 09 22 00 306  5.8  7.0 99.00 99.00 99.00 999 1019.9  12.5  11.9  11.9 99.0 99.00 
2018 05 09 22 10 309  6.1  7.1 99.00 99.00 99.00 999 1019.9  12.5  11.9  11.9 99.0 99.00 
2018 05 09 22 20 302  6.6  8.3 99.00 99.00 99.00 999 1019.8  12.5  11.9  11.8 99.0 99.00 
2018 05 09 22 30 303  6.3  7.8 99.00 99.00 99.00 999 1019.9  12.5  11.9  11.9 99.0 99.00 
2018 05 09 22 40 301  6.8  9.1  1.47 12.12  6.55 262 1019.7  12.6  12.1  12.2 99.0 99.00 
2018 05 09 22 50 296  7.2  9.0 99.00 99.00 99.00 999 1019.6  12.5  12.0  12.3 99.0 99.00 
2018 05 09 23 00 297  6.9  8.5 99.00 99.00 99.00 999 1019.5  12.5  12.0  12.4 99.0 99.00 
2018 05 09 23 10 299  7.0  8.6 99.00 99.00 99.00 999 1019.3  12.6  11.9  12.4 99.0 99.00 
2018 05 09 23 20 300  6.9  8.8 99.00 99.00 99.00 999 1019.2  12.6  11.9  12.4 99.0 99.00 
2018 05 09 23 30 302  7.0  8.7 99.00 99.00 99.00 999 1019.1  12.6  11.9  12.5 99.0 99.00 
2018 05 09 23 40 299  7.6  9.1  1.53 12.90  5.66 235 1018.8  12.6  11.9  12.6 99.0 99.00 
2018 05 09 23 50 300  7.6  8.9 99.00 99.00 99.00 999 1018.7  12.5  11.9  12.5 99.0 99.00 
2018 05 10 00 00 299  7.7  9.5 99.00 99.00 99.00 999 1018.6  12.5  11.9  12.5 99.0 99.00 
2018 05 10 00 10 299  7.7  9.8 99.00 99.00 99.00 999 1018.5  12.6  12.0  12.5 99.0 99.00 
2018 05 10 00 20 299  7.2  9.3 99.00 99.00 99.00 999 1018.4  12.6  12.0  12.5 99.0 99.00 
2018 05 10 00 30 299  7.2  8.6 99.00 99.00 99.00 999 1018.3  12.6  11.9  12.6 99.0 99.00 
2018 05 10 00 40 297  7.2  9.1  1.69 12.12  6.23 256 1018.1  12.6  11.9  12.6 99.0 99.00 
2018 05 10 00 50 298  7.5  9.2 99.00 99.00 99.00 999 1018.1  12.5  11.9  12.5 99.0 99.00 
2018 05 10 01 00 297  7.8 10.0 99.00 99.00 99.00 999 1018.0  12.6  11.9  12.6 99.0 99.00 
2018 05 10 01 10 297  8.0  9.8 99.00 99.00 99.00 999 1018.0  12.6  11.9  12.6 99.0 99.00 
2018 05 10 01 20 297  7.8  9.8 99.00 99.00 99.00 999 1018.0  12.6  11.9  12.6 99.0 99.00 
2018 05 10 01 30 299  7.6  9.4 99.00 99.00 99.00 999 1018.0  12.6  11.9  12.6 99.0 99.00 
2018 05 10 01 40 298  8.0 10.1  1.64 12.12  5.81 261 1017.8  12.6  11.8  12.5 99.0 99.00 
2018 05 10 01 50 301  8.2 10.0 99.00 99.00 99.00 999 1017.7  12.6  11.9  12.4 99.0 99.00 
2018 05 10 02 00 301  8.0 10.2 99.00 99.00 99.00 999 1017.6  12.6  11.9  12.4 99.0 99.00 
2018 05 10 02 10 302  8.7 11.1 99.00 99.00 99.00 999 1017.5  12.6  11.9  12.4 99.0 99.00 
2018 05 10 02 20 301  9.0 11.2 99.00 99.00 99.00 999 1017.4  12.6  11.9  12.3 99.0 99.00 
2018 05 10 02 30 303  8.7 10.6 99.00 99.00 99.00 999 1017.4  12.6  11.9  12.2 99.0 99.00 
2018 05 10 02 40 303  8.5 10.9  1.62 10.81  5.67 266 1017.6  12.6  11.9  12.2 99.0 99.00 
2018 05 10 02 50 304  8.1 10.8 99.00 99.00 99.00 999 1017.6  12.6  11.9  12.4 99.0 99.00 
2018 05 10 03 00 302  9.1 11.9 99.00 99.00 99.00 999 1017.6  12.5  11.9  12.3 99.0 99.00 
2018 05 10 03 10 302  9.2 11.3 99.00 99.00 99.00 999 1017.5  12.5  11.9  12.3 99.0 99.00 
2018 05 10 03 20 304  9.5 12.0 99.00 99.00 99.00 999 1017.4  12.6  11.9  12.2 99.0 99.00 
2018 05 10 03 30 304  9.4 11.8 99.00 99.00 99.00 999 1017.3  12.6  11.8  12.2 99.0 99.00 
2018 05 10 03 40 304  9.7 12.1  1.97 11.43  5.75 251 1017.2  12.6  11.8  12.2 99.0 99.00 
2018 05 10 03 50 300  9.9 12.4 99.00 99.00 99.00 999 1017.1  12.6  11.8  12.2 99.0 99.00 
2018 05 10 04 00 300 11.1 14.3 99.00 99.00 99.00 999 1016.9  12.6  11.8  12.2 99.0 99.00 
2018 05 10 04 10 300 11.3 13.8 99.00 99.00 99.00 999 1016.9  12.5  11.8  12.1 99.0 99.00 
2018 05 10 04 20 301 11.1 13.9 99.00 99.00 99.00 999 1016.8  12.6  11.7  12.1 99.0 99.00 
2018 05 10 04 30 301 11.6 14.2 99.00 99.00 99.00 999 1016.8  12.5  11.7  12.0 99.0 99.00 
2018 05 10 04 40 299 10.8 13.8  2.00 11.43  5.60 271 1017.0  12.4  11.7  12.0 99.0 99.00 
2018 05 10 04 50 299 10.5 13.2 99.00 99.00 99.00 999 1017.0  12.4  11.7  12.0 99.0 99.00 
2018 05 10 05 00 298 10.5 13.1 99.00 99.00 99.00 999 1017.0  12.3  11.6  12.0 99.0 99.00 
2018 05 10 05 10 296 10.9 13.8 99.00 99.00 99.00 999 1017.1  12.3  11.6  12.1 99.0 99.00 
2018 05 10 05 20 298 11.5 14.0 99.00 99.00 99.00 999 1017.3  12.3  11.6  12.1 99.0 99.00 
2018 05 10 05 30 300 11.0 14.2 99.00 99.00 99.00 999 1017.3  12.3  11.6  12.3 99.0 99.00 
2018 05 10 05 40 301 11.3 15.2  2.08 11.43  5.50 256 1017.2  12.2  11.6  12.2 99.0 99.00 
2018 05 10 05 50 303 11.1 13.4 99.00 99.00 99.00 999 1017.3  12.2  11.6  12.2 99.0 99.00 
2018 05 10 06 00 305 11.7 15.1 99.00 99.00 99.00 999 1017.1  12.3  11.5  12.1 99.0 99.00 
2018 05 10 06 10 307 11.3 14.1 99.00 99.00 99.00 999 1017.0  12.2  11.5  12.0 99.0 99.00 
2018 05 10 06 20 308 11.0 13.9 99.00 99.00 99.00 999 1017.0  12.3  11.5  12.1 99.0 99.00 
2018 05 10 06 30 307 11.2 13.9 99.00 99.00 99.00 999 1017.0  12.2  11.5  12.0 99.0 99.00 
2018 05 10 06 40 309 10.8 13.6  2.25 10.81  5.64 270 1017.0  12.3  11.5  12.1 99.0 99.00 
2018 05 10 06 50 310 10.7 13.4 99.00 99.00 99.00 999 1017.0  12.3  11.5  12.1 99.0 99.00 
2018 05 10 07 00 312 10.6 13.2 99.00 99.00 99.00 999 1017.0  12.2  11.5  12.0 99.0 99.00 
2018 05 10 07 10 313 10.8 13.7 99.00 99.00 99.00 999 1017.0  12.2  11.5  11.9 99.0 99.00 
2018 05 10 07 20 311  9.8 11.9 99.00 99.00 99.00 999 1016.9  12.2  11.5  11.8 99.0 99.00 
2018 05 10 07 30 312  9.5 11.9 99.00 99.00 99.00 999 1016.9  12.2  11.5  11.8 99.0 99.00 
2018 05 10 07 40 312 10.0 13.6  2.36 11.43  5.83 256 1016.8  12.1  11.5  11.7 99.0 99.00 
2018 05 10 07 50 312 10.2 13.4 99.00 99.00 99.00 999 1016.7  12.1  11.5  11.8 99.0 99.00 
2018 05 10 08 00 315 10.5 13.2 99.00 99.00 99.00 999 1016.7  12.0  11.5  11.8 99.0 99.00 
2018 05 10 08 10 316 11.2 13.8 99.00 99.00 99.00 999 1016.6  12.0  11.5  11.8 99.0 99.00 
2018 05 10 08 20 318 10.7 13.9 99.00 99.00 99.00 999 1016.5  11.9  11.5  11.7 99.0 99.00 
2018 05 10 08 30 319 10.9 14.0 99.00 99.00 99.00 999 1016.4  11.9  11.4  11.6 99.0 99.00 
2018 05 10 08 40 320 11.3 13.9  2.42  6.25  5.89 300 1016.2  11.9  11.4  11.7 99.0 99.00 
2018 05 10 08 50 321 11.3 13.9 99.00 99.00 99.00 999 1016.1  11.8  11.4  11.6 99.0 99.00 
2018 05 10 09 00 322 11.2 15.1 99.00 99.00 99.00 999 1016.1  11.8  11.4  11.6 99.0 99.00 
2018 05 10 09 10 322 10.7 14.2 99.00 99.00 99.00 999 1016.0  11.8  11.4  11.6 99.0 99.00 
2018 05 10 09 20 320 11.2 14.1 99.00 99.00 99.00 999 1015.9  11.8  11.4  11.6 99.0 99.00 
2018 05 10 09 30 316 11.6 15.0 99.00 99.00 99.00 999 1015.8  11.7  11.3  11.5 99.0 99.00 
2018 05 10 09 40 317 10.8 13.4  2.40  6.25  5.78 302 1015.6  11.6  11.3  11.5 99.0 99.00 
2018 05 10 09 50 318 10.8 13.9 99.00 99.00 99.00 999 1015.6  11.6  11.3  11.4 99.0 99.00 
2018 05 10 10 00 318 10.9 14.2 99.00 99.00 99.00 999 1015.5  11.6  11.2  11.5 99.0 99.00 
2018 05 10 10 10 319 10.9 15.1 99.00 99.00 99.00 999 1015.5  11.6  11.2  11.6 99.0 99.00 
2018 05 10 10 20 319 10.3 13.2 99.00 99.00 99.00 999 1015.5  11.5  11.2  11.5 99.0 99.00 
2018 05 10 10 30 317 10.7 13.6 99.00 99.00 99.00 999 1015.5  11.5  11.2  11.5 99.0 99.00 
2018 05 10 10 40 315 10.9 13.7  2.51  6.67  5.82 305 1015.5  11.5  11.1  11.5 99.0 99.00 
2018 05 10 10 50 317 10.8 13.8 99.00 99.00 99.00 999 1015.5  11.5  11.1  11.5 99.0 99.00 
2018 05 10 11 00 317 10.6 13.1 99.00 99.00 99.00 999 1015.5  11.5  11.1  11.5 99.0 99.00 
2018 05 10 11 10 318 10.1 12.1 99.00 99.00 99.00 999 1015.4  11.5  11.1  11.5 99.0 99.00 
2018 05 10 11 20 318 10.1 12.7 99.00 99.00 99.00 999 1015.5  11.5  11.0  11.5 99.0 99.00 
2018 05 10 11 30 318  9.8 12.9 99.00 99.00 99.00 999 1015.5  11.4  11.0  11.4 99.0 99.00 
2018 05 10 11 40 321  9.8 13.1  2.40  6.67  5.76 300 1015.6  11.4  11.0  11.4 99.0 99.00 
2018 05 10 11 50 321  9.7 12.5 99.00 99.00 99.00 999 1015.6  11.4  11.0  11.4 99.0 99.00 
2018 05 10 12 00 323  9.2 11.5 99.00 99.00 99.00 999 1015.6  11.3  11.0  11.3 99.0 99.00 
2018 05 10 12 10 323  8.8 11.8 99.00 99.00 99.00 999 1015.7  11.3  10.9  11.3 99.0 99.00 
2018 05 10 12 20 322 10.1 13.6 99.00 99.00 99.00 999 1015.5  11.3  10.9  11.3 99.0 99.00 
2018 05 10 12 30 321 10.3 13.1 99.00 99.00 99.00 999 1015.4  11.3  10.9  11.3 99.0 99.00 
2018 05 10 12 40 324  9.9 13.1  2.46  6.67  5.87 297 1015.4  11.3  10.9  11.2 99.0 99.00 
2018 05 10 12 50 325  9.7 12.0 99.00 99.00 99.00 999 1015.2  11.3  10.8  11.1 99.0 99.00 
2018 05 10 13 00 325  9.5 12.2 99.00 99.00 99.00 999 1015.2  11.3  10.8  11.3 99.0 99.00 
2018 05 10 13 10 323  9.2 11.5 99.00 99.00 99.00 999 1015.2  11.2  10.8  11.2 99.0 99.00 
2018 05 10 13 20 323  9.1 11.2 99.00 99.00 99.00 999 1015.1  11.2  10.8  11.2 99.0 99.00 
2018 05 10 13 30 320  9.8 12.4 99.00 99.00 99.00 999 1015.2  11.2  10.8  11.2 99.0 99.00 
2018 05 10 13 40 321  9.8 11.6  2.44  7.14  5.90 280 1015.2  11.2  10.8  11.2 99.0 99.00 
2018 05 10 13 50 321  9.3 11.8 99.00 99.00 99.00 999 1015.4  11.2  10.8  11.2 99.0 99.00 
2018 05 10 14 00 320  9.1 11.3 99.00 99.00 99.00 999 1015.6  11.2  10.8  11.1 99.0 99.00 
2018 05 10 14 10 321  9.2 11.7 99.00 99.00 99.00 999 1015.8  11.3  10.7  11.1 99.0 99.00 
2018 05 10 14 20 321  9.4 12.7 99.00 99.00 99.00 999 1015.9  11.3  10.7  11.2 99.0 99.00 
2018 05 10 14 30 320  9.9 12.8 99.00 99.00 99.00 999 1015.9  11.3  10.7  11.1 99.0 99.00 
2018 05 10 14 40 317 10.3 14.3  2.69  7.14  6.17 292 1016.1  11.4  10.7  11.2 99.0 99.00 
2018 05 10 14 50 316 10.7 13.8 99.00 99.00 99.00 999 1016.1  11.4  10.7  11.2 99.0 99.00 
2018 05 10 15 00 319 10.5 13.1 99.00 99.00 99.00 999 1016.2  11.4  10.7  11.2 99.0 99.00 
2018 05 10 15 10 319 10.4 13.7 99.00 99.00 99.00 999 1016.4  11.4  10.7  11.1 99.0 99.00 
2018 05 10 15 20 319 10.4 13.2 99.00 99.00 99.00 999 1016.4  11.5  10.7  11.1 99.0 99.00 
2018 05 10 15 30 319 10.6 14.2 99.00 99.00 99.00 999 1016.4  11.5  10.7  10.9 99.0 99.00 
2018 05 10 15 40 317 10.7 13.4  2.70  8.33  6.16 285 1016.4  11.5  10.7  10.9 99.0 99.00 
2018 05 10 15 50 313 11.5 15.1 99.00 99.00 99.00 999 1016.3  11.5  10.7  10.9 99.0 99.00 
2018 05 10 16 00 315 11.4 14.8 99.00 99.00 99.00 999 1016.3  11.5  10.7  10.8 99.0 99.00 
2018 05 10 16 10 311 12.0 14.6 99.00 99.00 99.00 999 1016.3  11.5  10.7  10.8 99.0 99.00 
2018 05 10 16 20 311 11.9 15.2 99.00 99.00 99.00 999 1016.4  11.5  10.7  10.8 99.0 99.00 
2018 05 10 16 30 316 10.9 14.1 99.00 99.00 99.00 999 1016.7  11.5  10.7  10.7 99.0 99.00 
2018 05 10 16 40 321  9.3 12.0  2.77  8.33  6.50 287 1016.8  11.5  10.7  10.8 99.0 99.00 
2018 05 10 16 50 322  9.4 11.9 99.00 99.00 99.00 999 1016.8  11.5  10.7  10.8 99.0 99.00 
2018 05 10 17 00 322  9.3 12.0 99.00 99.00 99.00 999 1016.8  11.5  10.7  10.8 99.0 99.00 
2018 05 10 17 10 321  9.2 12.4 99.00 99.00 99.00 999 1016.8  11.5  10.7  10.8 99.0 99.00 
2018 05 10 17 20 323  9.1 11.4 99.00 99.00 99.00 999 1016.8  11.5  10.7  10.9 99.0 99.00 
2018 05 10 17 30 322  9.6 12.3 99.00 99.00 99.00 999 1016.8  11.5  10.7  10.9 99.0 99.00 
2018 05 10 17 40 322 10.0 12.3  2.67  8.33  6.32 287 1016.7  11.6  10.7  11.0 99.0 99.00 
2018 05 10 17 50 319 10.3 13.2 99.00 99.00 99.00 999 1016.6  11.6  10.7  11.0 99.0 99.00 
